node_i,node_j,composition_key_i,composition_key_j,in_knn,in_mst
1929,2123,current-nlr-pbe-gw-v1:composition:c2948029799dde025841fbc7aa000d2a5d192ef30cdd92b7ea817f9c5c969708,current-nlr-pbe-gw-v1:composition:58d5ccb6ba780dd921b360d3aa4cad3ca8d0f1b20abcfd4b8db9141c369da01b,1,0
1929,2141,current-nlr-pbe-gw-v1:composition:c2948029799dde025841fbc7aa000d2a5d192ef30cdd92b7ea817f9c5c969708,current-nlr-pbe-gw-v1:composition:1761df7fe50acc0ebe14ef176802f0c9c6a769be2357037dde7f4a3f18dccb71,1,0
1930,1931,current-nlr-pbe-gw-v1:composition:8e3622fa217d79cb57351a0c3c836d0dad927b420ebd7dd183777c05fd8011f6,current-nlr-pbe-gw-v1:composition:6b16993b9ffa7b4a7e8fd97c430bc59f1ac028887e060b0eefa06972b80407f2,1,0
1930,1933,current-nlr-pbe-gw-v1:composition:8e3622fa217d79cb57351a0c3c836d0dad927b420ebd7dd183777c05fd8011f6,current-nlr-pbe-gw-v1:composition:af024fb286debb73b9f41b3dec3620ef88a80395b756cb754a91c2889437c7b7,1,0
1930,2016,current-nlr-pbe-gw-v1:composition:8e3622fa217d79cb57351a0c3c836d0dad927b420ebd7dd183777c05fd8011f6,current-nlr-pbe-gw-v1:composition:8ce73a8b4a35a3fdac37e4f90490848ff853a162839df1464560383e9a21c2e3,1,1
1930,2018,current-nlr-pbe-gw-v1:composition:8e3622fa217d79cb57351a0c3c836d0dad927b420ebd7dd183777c05fd8011f6,current-nlr-pbe-gw-v1:composition:f7438a654b35c9e9615ea7ff7b484adbaa8f877487ad5212bc2efd5ba6368e41,1,0
1931,1933,current-nlr-pbe-gw-v1:composition:6b16993b9ffa7b4a7e8fd97c430bc59f1ac028887e060b0eefa06972b80407f2,current-nlr-pbe-gw-v1:composition:af024fb286debb73b9f41b3dec3620ef88a80395b756cb754a91c2889437c7b7,1,0
1931,2016,current-nlr-pbe-gw-v1:composition:6b16993b9ffa7b4a7e8fd97c430bc59f1ac028887e060b0eefa06972b80407f2,current-nlr-pbe-gw-v1:composition:8ce73a8b4a35a3fdac37e4f90490848ff853a162839df1464560383e9a21c2e3,1,1
1931,2018,current-nlr-pbe-gw-v1:composition:6b16993b9ffa7b4a7e8fd97c430bc59f1ac028887e060b0eefa06972b80407f2,current-nlr-pbe-gw-v1:composition:f7438a654b35c9e9615ea7ff7b484adbaa8f877487ad5212bc2efd5ba6368e41,1,0
1932,1979,current-nlr-pbe-gw-v1:composition:d656df65544a911e926cbde008ed17c82762e94b97ba1cbb1c6c338e99b22aea,current-nlr-pbe-gw-v1:composition:5227efb847b26773e6735ebe317d0666e893f7f24c288fb2465d97e5c3d598b4,1,0
1932,2021,current-nlr-pbe-gw-v1:composition:d656df65544a911e926cbde008ed17c82762e94b97ba1cbb1c6c338e99b22aea,current-nlr-pbe-gw-v1:composition:067bcd3cebf7462b898ce8c88e82edf5d758ae4883cead3d06d54cd9841c242b,1,1
1932,2022,current-nlr-pbe-gw-v1:composition:d656df65544a911e926cbde008ed17c82762e94b97ba1cbb1c6c338e99b22aea,current-nlr-pbe-gw-v1:composition:879c425bacde5faa23a88e828abfdea9841b7fe0a34a1d5834a1f58904f18168,1,1
1932,2047,current-nlr-pbe-gw-v1:composition:d656df65544a911e926cbde008ed17c82762e94b97ba1cbb1c6c338e99b22aea,current-nlr-pbe-gw-v1:composition:80b7cc6422cf634046c330ceb728b05bb6f0cd7a785f925a96c8cd52bc682828,1,0
1933,2016,current-nlr-pbe-gw-v1:composition:af024fb286debb73b9f41b3dec3620ef88a80395b756cb754a91c2889437c7b7,current-nlr-pbe-gw-v1:composition:8ce73a8b4a35a3fdac37e4f90490848ff853a162839df1464560383e9a21c2e3,1,0
1933,2018,current-nlr-pbe-gw-v1:composition:af024fb286debb73b9f41b3dec3620ef88a80395b756cb754a91c2889437c7b7,current-nlr-pbe-gw-v1:composition:f7438a654b35c9e9615ea7ff7b484adbaa8f877487ad5212bc2efd5ba6368e41,1,1
1934,1935,current-nlr-pbe-gw-v1:composition:a6656dbe29499e226043161b05d0b58382fe53277cc04b689a1509f233f411c2,current-nlr-pbe-gw-v1:composition:f97893d1c4e7ddb55276ade14d6ed2c787ba17119ed7928337ed55a9e9cd2765,1,0
1934,2003,current-nlr-pbe-gw-v1:composition:a6656dbe29499e226043161b05d0b58382fe53277cc04b689a1509f233f411c2,current-nlr-pbe-gw-v1:composition:4db3bfa2dfbb6b7db510690062b68d7fad8e96d11f7d0b04d45b69957ca16e8f,1,0
1935,1953,current-nlr-pbe-gw-v1:composition:f97893d1c4e7ddb55276ade14d6ed2c787ba17119ed7928337ed55a9e9cd2765,current-nlr-pbe-gw-v1:composition:5f3cad86c006a7be6e0964c0d0d354b755295b75b5c05e64b1153631b9c62727,1,1
1935,2003,current-nlr-pbe-gw-v1:composition:f97893d1c4e7ddb55276ade14d6ed2c787ba17119ed7928337ed55a9e9cd2765,current-nlr-pbe-gw-v1:composition:4db3bfa2dfbb6b7db510690062b68d7fad8e96d11f7d0b04d45b69957ca16e8f,1,1
1935,2036,current-nlr-pbe-gw-v1:composition:f97893d1c4e7ddb55276ade14d6ed2c787ba17119ed7928337ed55a9e9cd2765,current-nlr-pbe-gw-v1:composition:0e9b8899cfd8c9f24c15d00892f486e8d77e34fadf5bc70f9c522dcde5a0f6ec,1,0
1935,2083,current-nlr-pbe-gw-v1:composition:f97893d1c4e7ddb55276ade14d6ed2c787ba17119ed7928337ed55a9e9cd2765,current-nlr-pbe-gw-v1:composition:7ee451071853042027d40963ae370cdcb50390dd31cfd1ed38fd8006ad9294aa,1,0
1935,2084,current-nlr-pbe-gw-v1:composition:f97893d1c4e7ddb55276ade14d6ed2c787ba17119ed7928337ed55a9e9cd2765,current-nlr-pbe-gw-v1:composition:40d759d831dad9e53555dba1b0be60186ef7bd39d7f3c946400aa3ef09be2f6f,1,0
1935,2100,current-nlr-pbe-gw-v1:composition:f97893d1c4e7ddb55276ade14d6ed2c787ba17119ed7928337ed55a9e9cd2765,current-nlr-pbe-gw-v1:composition:d106dc0c288d36da224730418b5b754dd62bd3296e65e2ca6c4f7a1930b1b4c4,1,1
1936,1982,current-nlr-pbe-gw-v1:composition:2ec8047f482fc699da159e14ed8457dcde22c374f3badcfc31b6823bffa39f87,current-nlr-pbe-gw-v1:composition:72c75a33448278837e4c5233c96860dbb3a9a607ffdc94849ddc39f4a898a4f0,1,0
1936,1984,current-nlr-pbe-gw-v1:composition:2ec8047f482fc699da159e14ed8457dcde22c374f3badcfc31b6823bffa39f87,current-nlr-pbe-gw-v1:composition:ce033c08ff973ce42aa6237312c8ac2a558851ef7af1adc02be26df3f9c7b192,1,1
1936,2103,current-nlr-pbe-gw-v1:composition:2ec8047f482fc699da159e14ed8457dcde22c374f3badcfc31b6823bffa39f87,current-nlr-pbe-gw-v1:composition:099c43ea4e5e7eec1c44881ddc043fe90b4485ef121191bc600931337125fd45,1,0
1936,2104,current-nlr-pbe-gw-v1:composition:2ec8047f482fc699da159e14ed8457dcde22c374f3badcfc31b6823bffa39f87,current-nlr-pbe-gw-v1:composition:94452e51cce42e916e7029fd74f70dcacdf8ae0d406bb71dbd12310c3765bc89,1,0
1936,2105,current-nlr-pbe-gw-v1:composition:2ec8047f482fc699da159e14ed8457dcde22c374f3badcfc31b6823bffa39f87,current-nlr-pbe-gw-v1:composition:4baac5944c20c8db5834ca89c21017ef24f789ec3d47ea4bb8a9e152a97becdf,1,1
1936,2107,current-nlr-pbe-gw-v1:composition:2ec8047f482fc699da159e14ed8457dcde22c374f3badcfc31b6823bffa39f87,current-nlr-pbe-gw-v1:composition:5e38c5e708194b69839931276d8c2f6dee0538e76ffb268f7600d9ba5912d3d8,1,0
1937,1940,current-nlr-pbe-gw-v1:composition:5ba3f544cfb559c54104c7e6325ed5317ac33b43c1be916a859a5d5465dd498d,current-nlr-pbe-gw-v1:composition:f85c097835afa556a916e21f4eeccddceac36e8e42942e1a874d3eb2a574d7fb,1,0
1937,1954,current-nlr-pbe-gw-v1:composition:5ba3f544cfb559c54104c7e6325ed5317ac33b43c1be916a859a5d5465dd498d,current-nlr-pbe-gw-v1:composition:fc0400a4cc37803d1c22faed79c1b30db43a4179bec322f8984d67c55b76fbb3,1,0
1937,1955,current-nlr-pbe-gw-v1:composition:5ba3f544cfb559c54104c7e6325ed5317ac33b43c1be916a859a5d5465dd498d,current-nlr-pbe-gw-v1:composition:fad42aa79bba71267e5ea3cbfd400d0c39044d10f9ed42c8e4062707453993c2,1,1
1937,1959,current-nlr-pbe-gw-v1:composition:5ba3f544cfb559c54104c7e6325ed5317ac33b43c1be916a859a5d5465dd498d,current-nlr-pbe-gw-v1:composition:fbd0e15b0f9d37637d83e7399a71bcb8c04c25c0bf239b06d46aef327191efa4,1,0
1937,1981,current-nlr-pbe-gw-v1:composition:5ba3f544cfb559c54104c7e6325ed5317ac33b43c1be916a859a5d5465dd498d,current-nlr-pbe-gw-v1:composition:cfcedd6a84614599a3d416f33d4cd4f569fe45e7f076dc96e76d7289e6eb039b,1,0
1937,2070,current-nlr-pbe-gw-v1:composition:5ba3f544cfb559c54104c7e6325ed5317ac33b43c1be916a859a5d5465dd498d,current-nlr-pbe-gw-v1:composition:1e864457adffb9dedb24b337eb2ac3c9d2ae01d508578b91c4ff03c848d53bba,1,0
1937,2089,current-nlr-pbe-gw-v1:composition:5ba3f544cfb559c54104c7e6325ed5317ac33b43c1be916a859a5d5465dd498d,current-nlr-pbe-gw-v1:composition:541b7027799e48c837b9bf5d8c1e1e8bbaea9196f0c6aa39cb5dc211a0f45c25,1,1
1937,2111,current-nlr-pbe-gw-v1:composition:5ba3f544cfb559c54104c7e6325ed5317ac33b43c1be916a859a5d5465dd498d,current-nlr-pbe-gw-v1:composition:940ed4465cd7e8775a29d72593b0bdd5ec440760d89dc3cbc1d2d42b459dcd75,1,0
1937,2113,current-nlr-pbe-gw-v1:composition:5ba3f544cfb559c54104c7e6325ed5317ac33b43c1be916a859a5d5465dd498d,current-nlr-pbe-gw-v1:composition:c250ea3b96d42e649ef3e5eefd34332c6daf231121b01ac48eef04aae4479c6f,1,0
1937,2137,current-nlr-pbe-gw-v1:composition:5ba3f544cfb559c54104c7e6325ed5317ac33b43c1be916a859a5d5465dd498d,current-nlr-pbe-gw-v1:composition:381f52f2717ff5a87252f4dd81a9d5e5783efda3f30aeeec5e80799892c6edbf,1,1
1938,2011,current-nlr-pbe-gw-v1:composition:28a812be1dbdd941396ac7a28937ba636d55e5aa425ec3d06efcfa2d03c2e59e,current-nlr-pbe-gw-v1:composition:db3c48da7555b77beb14417148c475775893564b81530a1b419ae81574e473a1,1,1
1938,2012,current-nlr-pbe-gw-v1:composition:28a812be1dbdd941396ac7a28937ba636d55e5aa425ec3d06efcfa2d03c2e59e,current-nlr-pbe-gw-v1:composition:cc62dc4cc45a04be1c3f8855c7ca145a701ff0b61bf7d19df7b8bd9538f8d112,1,0
1938,2052,current-nlr-pbe-gw-v1:composition:28a812be1dbdd941396ac7a28937ba636d55e5aa425ec3d06efcfa2d03c2e59e,current-nlr-pbe-gw-v1:composition:e198f6f25e1315666bb95474cf6da64951a59a9a886a47a42fb2f456fd4c35b5,1,0
1938,2053,current-nlr-pbe-gw-v1:composition:28a812be1dbdd941396ac7a28937ba636d55e5aa425ec3d06efcfa2d03c2e59e,current-nlr-pbe-gw-v1:composition:3d0b667c635dafe3a01ab8909d158c99d890de7eee2f2d9cbb6185a8cfa64d30,1,0
1938,2054,current-nlr-pbe-gw-v1:composition:28a812be1dbdd941396ac7a28937ba636d55e5aa425ec3d06efcfa2d03c2e59e,current-nlr-pbe-gw-v1:composition:c69652e36292dccf3d45ade599fb3f2521c6607bd81c0f1557e08c8e1b02970c,1,0
1938,2113,current-nlr-pbe-gw-v1:composition:28a812be1dbdd941396ac7a28937ba636d55e5aa425ec3d06efcfa2d03c2e59e,current-nlr-pbe-gw-v1:composition:c250ea3b96d42e649ef3e5eefd34332c6daf231121b01ac48eef04aae4479c6f,1,0
1938,2114,current-nlr-pbe-gw-v1:composition:28a812be1dbdd941396ac7a28937ba636d55e5aa425ec3d06efcfa2d03c2e59e,current-nlr-pbe-gw-v1:composition:c2a908b699ad9e7831e6e30350a81a1a585eda7eb0c25957a6c47c4df46f37bc,1,1
1938,2115,current-nlr-pbe-gw-v1:composition:28a812be1dbdd941396ac7a28937ba636d55e5aa425ec3d06efcfa2d03c2e59e,current-nlr-pbe-gw-v1:composition:5be8b6a01b6d5d00427d81bba66a65ec214e7d1e35d695696a64933e3ac508c0,1,0
1938,2116,current-nlr-pbe-gw-v1:composition:28a812be1dbdd941396ac7a28937ba636d55e5aa425ec3d06efcfa2d03c2e59e,current-nlr-pbe-gw-v1:composition:0ff3d9314ddc2f14a50d770f24230b23a66bfa23195c394434c926cf494f1bac,1,0
1938,2128,current-nlr-pbe-gw-v1:composition:28a812be1dbdd941396ac7a28937ba636d55e5aa425ec3d06efcfa2d03c2e59e,current-nlr-pbe-gw-v1:composition:a6b31db245a29714647f4d7eed394ae59207de3ba154bc96f828b39bf5cbec44,1,0
1939,2097,current-nlr-pbe-gw-v1:composition:7beba38bc32489eecd635d97cc01bb7845a1242b924bdc2556df9af2690f8d01,current-nlr-pbe-gw-v1:composition:2800b0f70b5909ff47546af6184934f92a40355d69383d711ec82478a0fcbf29,1,0
1940,1954,current-nlr-pbe-gw-v1:composition:f85c097835afa556a916e21f4eeccddceac36e8e42942e1a874d3eb2a574d7fb,current-nlr-pbe-gw-v1:composition:fc0400a4cc37803d1c22faed79c1b30db43a4179bec322f8984d67c55b76fbb3,1,1
1940,1955,current-nlr-pbe-gw-v1:composition:f85c097835afa556a916e21f4eeccddceac36e8e42942e1a874d3eb2a574d7fb,current-nlr-pbe-gw-v1:composition:fad42aa79bba71267e5ea3cbfd400d0c39044d10f9ed42c8e4062707453993c2,1,0
1940,1959,current-nlr-pbe-gw-v1:composition:f85c097835afa556a916e21f4eeccddceac36e8e42942e1a874d3eb2a574d7fb,current-nlr-pbe-gw-v1:composition:fbd0e15b0f9d37637d83e7399a71bcb8c04c25c0bf239b06d46aef327191efa4,1,0
1940,1981,current-nlr-pbe-gw-v1:composition:f85c097835afa556a916e21f4eeccddceac36e8e42942e1a874d3eb2a574d7fb,current-nlr-pbe-gw-v1:composition:cfcedd6a84614599a3d416f33d4cd4f569fe45e7f076dc96e76d7289e6eb039b,1,0
1940,2070,current-nlr-pbe-gw-v1:composition:f85c097835afa556a916e21f4eeccddceac36e8e42942e1a874d3eb2a574d7fb,current-nlr-pbe-gw-v1:composition:1e864457adffb9dedb24b337eb2ac3c9d2ae01d508578b91c4ff03c848d53bba,1,0
1940,2089,current-nlr-pbe-gw-v1:composition:f85c097835afa556a916e21f4eeccddceac36e8e42942e1a874d3eb2a574d7fb,current-nlr-pbe-gw-v1:composition:541b7027799e48c837b9bf5d8c1e1e8bbaea9196f0c6aa39cb5dc211a0f45c25,1,0
1940,2111,current-nlr-pbe-gw-v1:composition:f85c097835afa556a916e21f4eeccddceac36e8e42942e1a874d3eb2a574d7fb,current-nlr-pbe-gw-v1:composition:940ed4465cd7e8775a29d72593b0bdd5ec440760d89dc3cbc1d2d42b459dcd75,1,0
1940,2137,current-nlr-pbe-gw-v1:composition:f85c097835afa556a916e21f4eeccddceac36e8e42942e1a874d3eb2a574d7fb,current-nlr-pbe-gw-v1:composition:381f52f2717ff5a87252f4dd81a9d5e5783efda3f30aeeec5e80799892c6edbf,1,1
1941,1976,current-nlr-pbe-gw-v1:composition:8c6cd1fb609bd7492d6043d36782d3148ddb8d681281b32968eacff74b46ccc1,current-nlr-pbe-gw-v1:composition:8818fb90b5fd735e55c087b0ff3ce1e6d7d6532a6edde721fffc7f10f450116f,1,1
1941,1980,current-nlr-pbe-gw-v1:composition:8c6cd1fb609bd7492d6043d36782d3148ddb8d681281b32968eacff74b46ccc1,current-nlr-pbe-gw-v1:composition:5d0ea1f6172ad9cbd6e4a01437ad059705a6dc20ae42dc21832c71c062cbd8f3,1,0
1941,2005,current-nlr-pbe-gw-v1:composition:8c6cd1fb609bd7492d6043d36782d3148ddb8d681281b32968eacff74b46ccc1,current-nlr-pbe-gw-v1:composition:ce6436ee93264c9a54289bd2877d5561d1cb1f2e6c30314e08f0686c4cea7278,1,0
1941,2014,current-nlr-pbe-gw-v1:composition:8c6cd1fb609bd7492d6043d36782d3148ddb8d681281b32968eacff74b46ccc1,current-nlr-pbe-gw-v1:composition:b4c90df4f7579f46ae65fda14facf6dfd328cf7764e8673790171fcbd2571878,1,0
1941,2118,current-nlr-pbe-gw-v1:composition:8c6cd1fb609bd7492d6043d36782d3148ddb8d681281b32968eacff74b46ccc1,current-nlr-pbe-gw-v1:composition:644dfaecbb07279abc183467affd0efb0edb061878ec78b1a023969b61e7de04,1,1
1941,2138,current-nlr-pbe-gw-v1:composition:8c6cd1fb609bd7492d6043d36782d3148ddb8d681281b32968eacff74b46ccc1,current-nlr-pbe-gw-v1:composition:386951d06bca1bed5aad2c5b3915a1b568b28ba11eb1401d70eaf982993cf2a5,1,0
1942,1948,current-nlr-pbe-gw-v1:composition:d6b8a53d77d81637045699a4ea739eb9cc981920c9d0e195a9caba4f510097ad,current-nlr-pbe-gw-v1:composition:954a26e018532d1e895fb1c922f3a42a53edcba363a11d51a26dec8e8225d8a5,1,0
1942,1956,current-nlr-pbe-gw-v1:composition:d6b8a53d77d81637045699a4ea739eb9cc981920c9d0e195a9caba4f510097ad,current-nlr-pbe-gw-v1:composition:be57e73b382edadd5b8cbc045104b634ac487f29c8fbb6c52b2ebe9b23fcb915,1,0
1942,1977,current-nlr-pbe-gw-v1:composition:d6b8a53d77d81637045699a4ea739eb9cc981920c9d0e195a9caba4f510097ad,current-nlr-pbe-gw-v1:composition:a1c685c1453f513ce471dcab834bdb02bff03664fe3832750539876a25e4c4a5,1,1
1942,2017,current-nlr-pbe-gw-v1:composition:d6b8a53d77d81637045699a4ea739eb9cc981920c9d0e195a9caba4f510097ad,current-nlr-pbe-gw-v1:composition:e5c547362e6df680ab02207e9e7e2d24a8cf7d03858bb2692f48982dd3fc1d49,1,0
1942,2039,current-nlr-pbe-gw-v1:composition:d6b8a53d77d81637045699a4ea739eb9cc981920c9d0e195a9caba4f510097ad,current-nlr-pbe-gw-v1:composition:64da6eb58ae27ad51cb5f22d70563682e33df983364894d0f61801e238d65897,1,0
1942,2075,current-nlr-pbe-gw-v1:composition:d6b8a53d77d81637045699a4ea739eb9cc981920c9d0e195a9caba4f510097ad,current-nlr-pbe-gw-v1:composition:7fb433cc270031b27c46fcbe64875fa65a34cbb5645b45b7534b5ade767795de,1,0
1942,2076,current-nlr-pbe-gw-v1:composition:d6b8a53d77d81637045699a4ea739eb9cc981920c9d0e195a9caba4f510097ad,current-nlr-pbe-gw-v1:composition:5d6803fb9ab012aead5d19b87c5e79a87da38ab2121d631fd778ffdb06a30759,1,0
1942,2121,current-nlr-pbe-gw-v1:composition:d6b8a53d77d81637045699a4ea739eb9cc981920c9d0e195a9caba4f510097ad,current-nlr-pbe-gw-v1:composition:09e214554e5ee61cede9b83d550ec6c7619aa81a3414b2acf341cf2a60c428be,1,0
1942,2122,current-nlr-pbe-gw-v1:composition:d6b8a53d77d81637045699a4ea739eb9cc981920c9d0e195a9caba4f510097ad,current-nlr-pbe-gw-v1:composition:def3657318c035204e191f8c4ae7e9994f932c697b4e0bb2f18f21c84b8f644f,1,0
1942,2123,current-nlr-pbe-gw-v1:composition:d6b8a53d77d81637045699a4ea739eb9cc981920c9d0e195a9caba4f510097ad,current-nlr-pbe-gw-v1:composition:58d5ccb6ba780dd921b360d3aa4cad3ca8d0f1b20abcfd4b8db9141c369da01b,1,0
1942,2138,current-nlr-pbe-gw-v1:composition:d6b8a53d77d81637045699a4ea739eb9cc981920c9d0e195a9caba4f510097ad,current-nlr-pbe-gw-v1:composition:386951d06bca1bed5aad2c5b3915a1b568b28ba11eb1401d70eaf982993cf2a5,1,1
1942,2140,current-nlr-pbe-gw-v1:composition:d6b8a53d77d81637045699a4ea739eb9cc981920c9d0e195a9caba4f510097ad,current-nlr-pbe-gw-v1:composition:f3362003db4035c5f82cd4d84bb2f99f0501c080f4cdf5746f081557ab83cd07,1,0
1942,2141,current-nlr-pbe-gw-v1:composition:d6b8a53d77d81637045699a4ea739eb9cc981920c9d0e195a9caba4f510097ad,current-nlr-pbe-gw-v1:composition:1761df7fe50acc0ebe14ef176802f0c9c6a769be2357037dde7f4a3f18dccb71,1,1
1943,1947,current-nlr-pbe-gw-v1:composition:8799b856edc15394cbe5b02ea04add4422a08903ea8ed68ba514c1c3f94f8b90,current-nlr-pbe-gw-v1:composition:4d728afaf4870ac71ad11915560cce675da8049af8ac0ed58fbfd3d0d64467cf,1,0
1943,1950,current-nlr-pbe-gw-v1:composition:8799b856edc15394cbe5b02ea04add4422a08903ea8ed68ba514c1c3f94f8b90,current-nlr-pbe-gw-v1:composition:9594b82935d3e8eb96ebdfdad2c4a49040d6578a2f1387fc18cce3f88ec0916c,1,1
1943,1998,current-nlr-pbe-gw-v1:composition:8799b856edc15394cbe5b02ea04add4422a08903ea8ed68ba514c1c3f94f8b90,current-nlr-pbe-gw-v1:composition:d4fd56d10101dce05f2341d397f4a3a33aabe2a94cbe2a69debeb1e9cd482f30,1,0
1943,2126,current-nlr-pbe-gw-v1:composition:8799b856edc15394cbe5b02ea04add4422a08903ea8ed68ba514c1c3f94f8b90,current-nlr-pbe-gw-v1:composition:8cdf67c7dffc606bda9de61b1fb53cb71d44402ad21345d40e9ecccd74ba21cb,1,0
1943,2136,current-nlr-pbe-gw-v1:composition:8799b856edc15394cbe5b02ea04add4422a08903ea8ed68ba514c1c3f94f8b90,current-nlr-pbe-gw-v1:composition:5830e8e38b1324995886220f61f23bb7c92ccea5b5091634d6343708ffd477fb,1,0
1944,1946,current-nlr-pbe-gw-v1:composition:1ec74c8411f9f93ab21406e1bea184783ae2a6ed28ada936d131fb47c3ac1882,current-nlr-pbe-gw-v1:composition:fc132c5cfc17f7d50ab5dd5b43e153627364b477695f39463b2e84cc7f44798b,1,1
1944,2055,current-nlr-pbe-gw-v1:composition:1ec74c8411f9f93ab21406e1bea184783ae2a6ed28ada936d131fb47c3ac1882,current-nlr-pbe-gw-v1:composition:bedd57af60c5499a507c3979375b2d6b7167771f356f8a51729c6317ffc8a93e,1,0
1944,2071,current-nlr-pbe-gw-v1:composition:1ec74c8411f9f93ab21406e1bea184783ae2a6ed28ada936d131fb47c3ac1882,current-nlr-pbe-gw-v1:composition:272b230cf078617ce2d25967a55809d51db6826418828942d6d94ac5c659ef47,1,0
1944,2092,current-nlr-pbe-gw-v1:composition:1ec74c8411f9f93ab21406e1bea184783ae2a6ed28ada936d131fb47c3ac1882,current-nlr-pbe-gw-v1:composition:7ab44c87ce1c34e3ff3611e752c311d6f6d1be4e737637bb25029e233ec4ccd1,1,0
1944,2094,current-nlr-pbe-gw-v1:composition:1ec74c8411f9f93ab21406e1bea184783ae2a6ed28ada936d131fb47c3ac1882,current-nlr-pbe-gw-v1:composition:d68a92ab1671f7ebbc678116c735026b82c537290a00f1319f527a55054fa0ea,1,0
1944,2132,current-nlr-pbe-gw-v1:composition:1ec74c8411f9f93ab21406e1bea184783ae2a6ed28ada936d131fb47c3ac1882,current-nlr-pbe-gw-v1:composition:0fb6978bfb5e9a2a0bf49f37730e3390516f28372fd4a036063fadd5c8f5f2ed,1,1
1945,1983,current-nlr-pbe-gw-v1:composition:091c1b3765c846e473c2c920be1dc4e650737e1d9678daf7663e552b00cbd739,current-nlr-pbe-gw-v1:composition:d388f8d158646a83169a05ebe617a1c1655bdc1faffce420e2cb4f00c7151dd6,1,1
1945,2055,current-nlr-pbe-gw-v1:composition:091c1b3765c846e473c2c920be1dc4e650737e1d9678daf7663e552b00cbd739,current-nlr-pbe-gw-v1:composition:bedd57af60c5499a507c3979375b2d6b7167771f356f8a51729c6317ffc8a93e,1,0
1945,2094,current-nlr-pbe-gw-v1:composition:091c1b3765c846e473c2c920be1dc4e650737e1d9678daf7663e552b00cbd739,current-nlr-pbe-gw-v1:composition:d68a92ab1671f7ebbc678116c735026b82c537290a00f1319f527a55054fa0ea,1,0
1946,1983,current-nlr-pbe-gw-v1:composition:fc132c5cfc17f7d50ab5dd5b43e153627364b477695f39463b2e84cc7f44798b,current-nlr-pbe-gw-v1:composition:d388f8d158646a83169a05ebe617a1c1655bdc1faffce420e2cb4f00c7151dd6,1,0
1946,2055,current-nlr-pbe-gw-v1:composition:fc132c5cfc17f7d50ab5dd5b43e153627364b477695f39463b2e84cc7f44798b,current-nlr-pbe-gw-v1:composition:bedd57af60c5499a507c3979375b2d6b7167771f356f8a51729c6317ffc8a93e,1,0
1946,2071,current-nlr-pbe-gw-v1:composition:fc132c5cfc17f7d50ab5dd5b43e153627364b477695f39463b2e84cc7f44798b,current-nlr-pbe-gw-v1:composition:272b230cf078617ce2d25967a55809d51db6826418828942d6d94ac5c659ef47,1,0
1946,2092,current-nlr-pbe-gw-v1:composition:fc132c5cfc17f7d50ab5dd5b43e153627364b477695f39463b2e84cc7f44798b,current-nlr-pbe-gw-v1:composition:7ab44c87ce1c34e3ff3611e752c311d6f6d1be4e737637bb25029e233ec4ccd1,1,0
1946,2094,current-nlr-pbe-gw-v1:composition:fc132c5cfc17f7d50ab5dd5b43e153627364b477695f39463b2e84cc7f44798b,current-nlr-pbe-gw-v1:composition:d68a92ab1671f7ebbc678116c735026b82c537290a00f1319f527a55054fa0ea,1,0
1946,2132,current-nlr-pbe-gw-v1:composition:fc132c5cfc17f7d50ab5dd5b43e153627364b477695f39463b2e84cc7f44798b,current-nlr-pbe-gw-v1:composition:0fb6978bfb5e9a2a0bf49f37730e3390516f28372fd4a036063fadd5c8f5f2ed,1,0
1947,1950,current-nlr-pbe-gw-v1:composition:4d728afaf4870ac71ad11915560cce675da8049af8ac0ed58fbfd3d0d64467cf,current-nlr-pbe-gw-v1:composition:9594b82935d3e8eb96ebdfdad2c4a49040d6578a2f1387fc18cce3f88ec0916c,1,0
1947,2126,current-nlr-pbe-gw-v1:composition:4d728afaf4870ac71ad11915560cce675da8049af8ac0ed58fbfd3d0d64467cf,current-nlr-pbe-gw-v1:composition:8cdf67c7dffc606bda9de61b1fb53cb71d44402ad21345d40e9ecccd74ba21cb,1,0
1947,2136,current-nlr-pbe-gw-v1:composition:4d728afaf4870ac71ad11915560cce675da8049af8ac0ed58fbfd3d0d64467cf,current-nlr-pbe-gw-v1:composition:5830e8e38b1324995886220f61f23bb7c92ccea5b5091634d6343708ffd477fb,1,1
1948,1977,current-nlr-pbe-gw-v1:composition:954a26e018532d1e895fb1c922f3a42a53edcba363a11d51a26dec8e8225d8a5,current-nlr-pbe-gw-v1:composition:a1c685c1453f513ce471dcab834bdb02bff03664fe3832750539876a25e4c4a5,1,1
1948,2075,current-nlr-pbe-gw-v1:composition:954a26e018532d1e895fb1c922f3a42a53edcba363a11d51a26dec8e8225d8a5,current-nlr-pbe-gw-v1:composition:7fb433cc270031b27c46fcbe64875fa65a34cbb5645b45b7534b5ade767795de,1,0
1948,2076,current-nlr-pbe-gw-v1:composition:954a26e018532d1e895fb1c922f3a42a53edcba363a11d51a26dec8e8225d8a5,current-nlr-pbe-gw-v1:composition:5d6803fb9ab012aead5d19b87c5e79a87da38ab2121d631fd778ffdb06a30759,1,0
1948,2121,current-nlr-pbe-gw-v1:composition:954a26e018532d1e895fb1c922f3a42a53edcba363a11d51a26dec8e8225d8a5,current-nlr-pbe-gw-v1:composition:09e214554e5ee61cede9b83d550ec6c7619aa81a3414b2acf341cf2a60c428be,1,0
