absolute_decision_regret,approximate_index,budget,count,exact_index_agreement,max_absolute_error,method,normalized_decision_regret,normalized_max_error,regret_bound_pass,regret_bound_slack,repetition,retained,rmse,seed,spearman,teacher_index,top5_overlap,twice_delta
0.011620062556325528,1565,8,16,False,0.1262077644375022,random_equal,0.02689924352512624,0.29215792719791217,True,0.24079546631867887,21,8,0.033868483899572054,0,0.9003939721741313,365,0.8155339805825242,0.2524155288750044
0.11378941573930279,1421,8,16,False,0.14720406592176943,random_equal,0.2634107337819043,0.34076219451700906,True,0.18061871610423608,22,8,0.03136394954763218,0,0.9132265837732755,365,0.6407766990291263,0.29440813184353887
0.0,365,8,16,True,0.10264504360986032,random_equal,0.0,0.23761266441769802,True,0.20529008721972064,23,8,0.020573595850834365,0,0.9514667001324475,365,0.8349514563106796,0.20529008721972064
0.011620062556325528,1565,8,16,False,0.15432919758819633,random_equal,0.02689924352512624,0.35725613772211445,True,0.2970383326200671,24,8,0.03351633927189056,0,0.9390286485583841,365,0.8252427184466019,0.30865839517639265
0.04523836112295093,1229,8,16,False,0.2858239579143832,random_equal,0.10472212921620097,0.6616529138278282,True,0.5264095547058154,25,8,0.03738103032511695,0,0.9006744866004853,365,0.7572815533980582,0.5716479158287664
0.0,365,8,16,True,0.11436585628654017,random_equal,0.0,0.2647451340558043,True,0.22873171257308034,26,8,0.02742217181140207,0,0.8957783014692787,365,0.8349514563106796,0.22873171257308034
0.039557912166880926,845,8,16,False,0.12072138325656773,random_equal,0.09157247713294281,0.27945752195118745,True,0.20188485434625453,27,8,0.022466195871693802,0,0.9418707723905498,365,0.7961165048543689,0.24144276651313545
0.03970495554057252,725,8,16,False,0.12420940302070549,random_equal,0.09191286734155946,0.28753192711047126,True,0.20871385050083846,28,8,0.022738280101876628,0,0.9536029320418377,365,0.8252427184466019,0.24841880604141098
0.0,365,8,16,True,0.24005576978753002,random_equal,0.0,0.555704289871597,True,0.48011153957506003,29,8,0.04212367613657667,0,0.8845713561868921,365,0.8252427184466019,0.48011153957506003
0.0,365,8,16,True,0.11959468373357662,random_equal,0.0,0.2768493290346973,True,0.23918936746715325,30,8,0.023942759346811587,0,0.9324089858650234,365,0.8155339805825242,0.23918936746715325
0.03970495554057252,725,8,16,False,0.15129128513359363,random_equal,0.09191286734155946,0.3502236844518962,True,0.26287761472661475,31,8,0.029973649812537764,0,0.9051305057605817,365,0.6990291262135923,0.30258257026718727
0.0,365,8,16,True,0.12585930727316214,posterior_medoid,0.0,0.2913512848862875,True,0.25171861454632427,0,8,0.02920137782368052,0,0.9333521094528402,365,0.8543689320388349,0.25171861454632427
0.011620062556325528,1565,8,16,False,0.07427697477648101,acquisition_fw,0.02689924352512624,0.17194351778550354,True,0.1369338869966365,0,8,0.0139854444486186,0,0.964756064096049,365,0.8932038834951457,0.14855394955296203
0.0,365,16,16,True,0.10017913267660994,random_equal,0.0,0.23190433553536638,True,0.20035826535321988,0,16,0.017998595620610115,0,0.9747636914621156,365,0.912621359223301,0.20035826535321988
0.039557912166880926,845,16,16,False,0.09803187942365094,random_equal,0.09157247713294281,0.2269336662397849,True,0.15650584668042095,1,16,0.02305059002797035,0,0.9542407642916179,365,0.8737864077669902,0.19606375884730187
